Fuel_Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_Semi-automatic,Mileage_km,Price,Year,Gears,Power_hp,Engine_Size_cc,Cylinders
0.0,0.0,1.0,0.0,170000.0,10000.0,2010.0,6.0,177.0,2275.0,5.0
0.0,0.0,1.0,0.0,74000.0,12200.0,2014.0,6.0,160.0,2275.0,5.0
0.0,0.0,1.0,0.0,70.0,16500.0,2017.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,8500.0,21000.0,2021.0,6.0,145.0,2275.0,5.0
0.0,0.0,1.0,0.0,160000.0,10000.0,2011.0,6.0,163.0,2275.0,5.0
0.0,0.0,1.0,0.0,21700.0,19950.0,2023.0,6.0,165.0,2275.0,4.0
0.0,0.0,1.0,0.0,23300.0,24000.0,2019.0,6.0,204.0,2275.0,5.0
0.0,0.0,1.0,0.0,166000.0,6600.0,2013.0,6.0,162.0,2275.0,5.0
0.0,0.0,1.0,0.0,79000.0,18900.0,2018.0,6.0,179.0,2275.0,5.0
0.0,0.0,1.0,0.0,66000.0,14200.0,2018.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,77000.0,18900.0,2017.0,6.0,160.0,2275.0,5.0
0.0,0.0,1.0,0.0,3000.0,12500.0,2010.0,6.0,160.0,2275.0,5.0
0.0,0.0,1.0,0.0,17000.0,14500.0,2013.0,6.0,135.0,2275.0,5.0
0.0,0.0,1.0,0.0,110000.0,14000.0,2017.0,6.0,181.0,2275.0,5.0
0.0,0.0,1.0,0.0,127500.0,11490.0,2014.0,6.0,181.0,2275.0,5.0
0.0,0.0,1.0,0.0,111626.0,14900.0,2015.0,6.0,179.0,2275.0,5.0
0.0,0.0,1.0,0.0,127000.0,11950.0,2017.0,6.0,163.0,1368.0,4.0
0.0,0.0,1.0,0.0,35000.0,19800.0,2020.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,92500.0,13000.0,2018.0,6.0,160.0,2275.0,5.0
0.0,0.0,1.0,0.0,57000.0,14500.0,2017.0,6.0,166.0,2275.0,5.0
0.0,1.0,0.0,0.0,42108.0,17480.0,2020.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,74000.0,14600.0,2017.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,100000.0,13500.0,2017.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,60000.0,17000.0,2017.0,6.0,218.0,2275.0,5.0
0.0,0.0,1.0,0.0,52500.0,16500.0,2018.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,150000.0,15000.0,2008.0,6.0,245.0,2275.0,5.0
0.0,0.0,1.0,0.0,12600.0,20490.0,2017.0,6.0,166.0,2275.0,5.0
0.0,0.0,1.0,0.0,25000.0,20000.0,2022.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,80000.0,14800.0,2009.0,6.0,197.0,2275.0,5.0
0.0,0.0,1.0,0.0,93000.0,12500.0,2015.0,6.0,179.0,2275.0,5.0
0.0,0.0,1.0,0.0,68000.0,17200.0,2020.0,6.0,179.0,2275.0,5.0
0.0,0.0,1.0,0.0,50250.0,16900.0,2017.0,6.0,184.0,2275.0,5.0
0.0,0.0,1.0,0.0,102000.0,11690.0,2013.0,6.0,167.0,1368.0,5.0
0.0,0.0,0.0,1.0,65000.0,17000.0,2018.0,6.0,179.0,2275.0,5.0
0.0,0.0,0.0,1.0,117000.0,8999.0,2011.0,6.0,140.0,2275.0,5.0
0.0,0.0,1.0,0.0,11.0,23900.0,2023.0,6.0,165.0,2275.0,5.0
0.0,0.0,1.0,0.0,66500.0,18500.0,2018.0,6.0,245.0,2275.0,5.0
1.0,0.0,1.0,0.0,155829.0,14000.0,2016.0,6.0,179.0,2143.0,4.0
1.0,0.0,0.0,1.0,8000.0,24500.0,2023.0,6.0,160.0,1469.0,4.0
1.0,1.0,0.0,0.0,23800.0,23000.0,2022.0,6.0,131.0,1469.0,4.0
0.0,0.0,1.0,0.0,86036.0,11900.0,2020.0,6.0,120.0,1368.0,4.0
0.0,0.0,1.0,0.0,178847.0,7950.0,2012.0,6.0,170.0,1368.0,4.0
1.0,1.0,0.0,0.0,141000.0,21400.0,2020.0,6.0,209.0,2143.0,4.0
0.0,1.0,0.0,0.0,9895.0,25490.0,2025.0,6.0,136.0,1199.0,5.0
1.0,1.0,0.0,0.0,13274.0,22950.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,34980.0,24990.0,2023.0,6.0,131.0,1598.0,4.0
0.0,1.0,0.0,0.0,121834.0,16899.0,2015.0,6.0,241.0,1742.0,4.0
1.0,1.0,0.0,0.0,28632.0,23532.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,13274.0,22950.0,2025.0,6.0,136.0,1199.0,3.0
0.0,1.0,0.0,0.0,10.0,27995.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,14856.0,25921.0,2024.0,6.0,131.0,1598.0,4.0
0.0,0.0,1.0,0.0,74262.0,9995.0,2015.0,6.0,105.0,1368.0,5.0
1.0,0.0,1.0,0.0,47200.0,18899.0,2018.0,6.0,179.0,2143.0,4.0
1.0,1.0,0.0,0.0,10.0,25900.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,94000.0,20900.0,2018.0,6.0,209.0,2143.0,5.0
0.0,0.0,1.0,0.0,185785.0,4450.0,2011.0,6.0,120.0,1368.0,4.0
0.0,0.0,0.0,1.0,103040.0,21900.0,2015.0,6.0,241.0,1742.0,4.0
1.0,1.0,0.0,0.0,14900.0,25000.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,26980.0,2024.0,6.0,131.0,1598.0,4.0
0.0,0.0,1.0,0.0,72947.0,14899.0,2015.0,6.0,150.0,1368.0,4.0
0.0,1.0,0.0,0.0,71150.0,26995.0,2019.0,6.0,201.0,1995.0,5.0
0.0,0.0,1.0,0.0,211107.0,5945.0,2012.0,6.0,170.0,1368.0,4.0
1.0,1.0,0.0,0.0,76077.0,20500.0,2018.0,6.0,179.0,2143.0,4.0
0.0,1.0,0.0,0.0,49.0,29990.0,2025.0,6.0,145.0,1199.0,3.0
0.0,1.0,0.0,0.0,7000.0,28595.0,2025.0,6.0,136.0,1199.0,3.0
0.0,0.0,1.0,0.0,69850.0,14550.0,2017.0,6.0,120.0,1368.0,5.0
1.0,1.0,0.0,0.0,98151.0,15990.0,2021.0,6.0,170.0,1956.0,4.0
1.0,1.0,0.0,0.0,10.0,25900.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,11476.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,33400.0,20990.0,2023.0,6.0,131.0,1469.0,4.0
0.0,1.0,0.0,0.0,33112.0,26950.0,2024.0,6.0,131.0,1469.0,4.0
1.0,0.0,1.0,0.0,110000.0,19450.0,2018.0,6.0,160.0,2143.0,4.0
1.0,1.0,0.0,0.0,10.0,27890.0,2025.0,6.0,145.0,1199.0,3.0
0.0,0.0,1.0,0.0,219989.0,7950.0,2012.0,6.0,235.0,1742.0,4.0
1.0,1.0,0.0,0.0,10.0,27480.0,2024.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,21205.0,30850.0,2023.0,6.0,179.0,1332.0,4.0
0.0,1.0,0.0,0.0,102800.0,19900.0,2017.0,6.0,200.0,1995.0,4.0
1.0,1.0,0.0,0.0,23.0,29600.0,2025.0,6.0,145.0,1199.0,3.0
1.0,0.0,1.0,0.0,205000.0,9800.0,2012.0,6.0,170.0,2275.0,5.0
1.0,1.0,0.0,0.0,14948.0,26300.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,5.0,27990.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,13.0,27890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30860.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,828.0,35990.0,2025.0,6.0,154.0,2275.0,5.0
0.0,0.0,1.0,0.0,178000.0,6490.0,2010.0,6.0,200.0,1742.0,4.0
1.0,1.0,0.0,0.0,53020.0,23990.0,2021.0,6.0,192.0,2275.0,5.0
1.0,1.0,0.0,0.0,163093.0,16950.0,2017.0,6.0,179.0,2143.0,4.0
1.0,1.0,0.0,0.0,43648.0,28945.0,2023.0,6.0,181.0,1469.0,4.0
1.0,1.0,0.0,0.0,10.0,26900.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,26990.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,29779.0,26990.0,2023.0,6.0,160.0,2275.0,5.0
1.0,1.0,0.0,0.0,11431.0,25500.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,24000.0,29900.0,2023.0,6.0,160.0,2143.0,4.0
1.0,1.0,0.0,0.0,62467.0,20950.0,2023.0,6.0,131.0,1598.0,5.0
1.0,1.0,0.0,0.0,15581.0,23700.0,2025.0,6.0,137.0,2275.0,5.0
0.0,0.0,1.0,0.0,113383.0,7500.0,2010.0,6.0,170.0,14.0,5.0
1.0,1.0,0.0,0.0,1.0,27490.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,27490.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,100.0,28900.0,2025.0,6.0,145.0,1199.0,3.0
0.0,1.0,0.0,0.0,17690.0,23547.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,17621.0,23600.0,2025.0,6.0,137.0,2275.0,5.0
1.0,1.0,0.0,0.0,77693.0,25428.0,2020.0,6.0,211.0,2275.0,5.0
1.0,0.0,1.0,0.0,54078.0,34000.0,2023.0,6.0,209.0,2275.0,5.0
1.0,1.0,0.0,0.0,25441.0,27899.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,107000.0,22900.0,2020.0,6.0,190.0,2143.0,5.0
1.0,1.0,0.0,0.0,5968.0,43700.0,2024.0,6.0,209.0,2143.0,4.0
1.0,1.0,0.0,0.0,20.0,27950.0,2025.0,6.0,144.0,1199.0,5.0
1.0,1.0,0.0,0.0,20235.0,23900.0,2024.0,6.0,137.0,2275.0,5.0
1.0,1.0,0.0,0.0,37000.0,29900.0,2023.0,6.0,160.0,2143.0,4.0
1.0,1.0,0.0,0.0,18387.0,22476.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,22907.0,22450.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,26950.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,38000.0,24900.0,2023.0,6.0,131.0,1469.0,4.0
1.0,1.0,0.0,0.0,20.0,31990.0,2024.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,96096.0,19750.0,2021.0,6.0,160.0,2275.0,5.0
1.0,1.0,0.0,0.0,134561.0,17400.0,2019.0,6.0,190.0,2275.0,5.0
1.0,1.0,0.0,0.0,10.0,24734.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,24900.0,30900.0,2024.0,6.0,160.0,2275.0,5.0
1.0,1.0,0.0,0.0,4392.0,26900.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,103896.0,19950.0,2017.0,6.0,179.0,2143.0,4.0
1.0,0.0,0.0,1.0,10.0,25990.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,26700.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,27890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,27900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,113199.0,19750.0,2020.0,6.0,160.0,2275.0,5.0
1.0,1.0,0.0,0.0,10.0,29990.0,2025.0,6.0,136.0,1199.0,3.0
0.0,1.0,0.0,0.0,78953.0,22995.0,2019.0,6.0,201.0,1995.0,4.0
0.0,1.0,0.0,0.0,100.0,29490.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,88028.0,25450.0,2021.0,6.0,190.0,2275.0,5.0
1.0,1.0,0.0,0.0,10.0,28900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28950.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,27900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,74953.0,25400.0,2022.0,6.0,160.0,2275.0,5.0
1.0,1.0,0.0,0.0,10.0,29200.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,19200.0,24990.0,2023.0,6.0,131.0,1598.0,5.0
1.0,1.0,0.0,0.0,33650.0,39900.0,2023.0,6.0,209.0,2143.0,4.0
1.0,1.0,0.0,0.0,59658.0,23100.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,32184.0,27700.0,2024.0,6.0,160.0,1469.0,4.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,30863.0,26500.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,1.0,27950.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,27890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,27500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,6700.0,26900.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29730.0,2025.0,6.0,145.0,1199.0,3.0
1.0,0.0,1.0,0.0,223000.0,6900.0,2011.0,6.0,105.0,1598.0,4.0
1.0,0.0,0.0,1.0,10.0,36990.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,31700.0,39900.0,2024.0,6.0,209.0,2143.0,4.0
1.0,0.0,0.0,1.0,63000.0,23500.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,1.0,28950.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,10.0,31990.0,2025.0,6.0,131.0,1469.0,4.0
1.0,1.0,0.0,0.0,107104.0,22050.0,2021.0,6.0,190.0,2275.0,5.0
1.0,1.0,0.0,0.0,10.0,28400.0,2025.0,6.0,136.0,2275.0,3.0
1.0,1.0,0.0,0.0,1.0,27900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28900.0,2025.0,6.0,145.0,1199.0,3.0
1.0,0.0,1.0,0.0,223000.0,6900.0,2011.0,6.0,105.0,1598.0,4.0
1.0,1.0,0.0,0.0,10.0,29850.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,30000.0,31900.0,2023.0,6.0,179.0,1332.0,4.0
1.0,1.0,0.0,0.0,25007.0,39890.0,2024.0,6.0,209.0,2143.0,4.0
1.0,1.0,0.0,0.0,1.0,32990.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,10.0,34990.0,2025.0,6.0,160.0,1469.0,4.0
1.0,1.0,0.0,0.0,32184.0,27700.0,2024.0,6.0,160.0,1469.0,4.0
1.0,0.0,0.0,1.0,37800.0,32900.0,2024.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,1.0,27950.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,24000.0,31700.0,2024.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,10.0,29100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,6233.0,26900.0,2024.0,6.0,131.0,2275.0,5.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,29200.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,2873.0,28700.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,27990.0,2025.0,6.0,136.0,1199.0,5.0
1.0,1.0,0.0,0.0,10.0,30100.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,28450.0,2026.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,37400.0,26900.0,2023.0,6.0,131.0,1469.0,4.0
1.0,1.0,0.0,0.0,1.0,32900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,12300.0,41990.0,2024.0,6.0,209.0,2143.0,4.0
1.0,1.0,0.0,0.0,1.0,26500.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,30600.0,27800.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,10.0,28700.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,31900.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,137307.0,26450.0,2019.0,6.0,179.0,2143.0,4.0
1.0,1.0,0.0,0.0,10.0,30100.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,29890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,30100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,23845.0,27590.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,10.0,27900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,30000.0,31900.0,2023.0,6.0,179.0,1332.0,4.0
1.0,1.0,0.0,0.0,1.0,28950.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,0.0,0.0,1.0,20.0,31393.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,8000.0,31900.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,27890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,30100.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,10300.0,31500.0,2024.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,11055.0,30900.0,2023.0,6.0,131.0,1598.0,4.0
1.0,1.0,0.0,0.0,10.0,29730.0,2025.0,6.0,145.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,29200.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,32990.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28890.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,29200.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,28400.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,28700.0,2024.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,30900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,10.0,29100.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,24900.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,22907.0,22450.0,2025.0,6.0,136.0,1199.0,3.0
1.0,1.0,0.0,0.0,1.0,23950.0,2025.0,6.0,136.0,1199.0,3.0
0.0,1.0,0.0,0.0,50.0,25900.0,2025.0,6.0,136.0,1198.0,5.0
1.0,0.0,0.0,1.0,76000.0,22900.0,2023.0,6.0,160.0,1469.0,4.0
1.0,1.0,0.0,0.0,112618.0,29880.0,2022.0,6.0,204.0,1968.0,4.0
0.0,0.0,1.0,0.0,48184.0,18989.0,2020.0,6.0,116.0,999.0,3.0
0.0,0.0,1.0,0.0,172870.0,12400.0,2018.0,6.0,116.0,999.0,3.0
1.0,0.0,1.0,0.0,149900.0,14498.0,2016.0,6.0,150.0,1968.0,4.0
1.0,1.0,0.0,0.0,209000.0,12900.0,2014.0,6.0,177.0,1968.0,4.0
1.0,1.0,0.0,0.0,194000.0,19990.0,2022.0,6.0,204.0,1968.0,5.0
0.0,0.0,1.0,0.0,69965.0,15190.0,2016.0,6.0,150.0,1395.0,4.0
1.0,1.0,0.0,0.0,29104.0,21990.0,2023.0,6.0,170.0,2275.0,5.0
0.0,1.0,0.0,0.0,76000.0,16980.0,2014.0,6.0,179.0,1798.0,4.0
0.0,0.0,1.0,0.0,52698.0,19945.0,2019.0,6.0,116.0,999.0,3.0
1.0,1.0,0.0,0.0,181000.0,14900.0,2009.0,6.0,239.0,2967.0,5.0
0.0,0.0,1.0,0.0,29412.0,19450.0,2022.0,6.0,116.0,999.0,3.0
0.0,1.0,0.0,0.0,140576.0,12895.0,2014.0,6.0,179.0,1798.0,4.0
0.0,1.0,0.0,0.0,100493.0,9950.0,2010.0,6.0,179.0,1984.0,4.0
0.0,1.0,0.0,0.0,5560.0,39890.0,2025.0,6.0,150.0,1498.0,4.0
1.0,1.0,0.0,0.0,14712.0,23630.0,2022.0,6.0,150.0,1395.0,4.0
0.0,1.0,0.0,0.0,86100.0,15990.0,2017.0,6.0,150.0,1395.0,4.0
0.0,0.0,1.0,0.0,11243.0,18700.0,2019.0,6.0,116.0,999.0,3.0
0.0,0.0,1.0,0.0,128901.0,10885.0,2014.0,6.0,122.0,1395.0,4.0
0.0,1.0,0.0,0.0,37816.0,22990.0,2021.0,6.0,150.0,1498.0,5.0
0.0,0.0,1.0,0.0,145760.0,10950.0,2011.0,6.0,211.0,1984.0,4.0
0.0,0.0,1.0,0.0,141999.0,12450.0,2013.0,6.0,122.0,1395.0,4.0
1.0,1.0,0.0,0.0,125000.0,18990.0,2015.0,6.0,190.0,1968.0,4.0
1.0,1.0,0.0,0.0,144550.0,19980.0,2022.0,6.0,163.0,1968.0,4.0
1.0,1.0,0.0,0.0,144100.0,23999.0,2022.0,6.0,163.0,1968.0,4.0
0.0,0.0,1.0,0.0,79759.0,16780.0,2017.0,6.0,150.0,1395.0,4.0
0.0,0.0,1.0,0.0,36216.0,22950.0,2022.0,6.0,150.0,1498.0,4.0
